1690502400000.0,29222.78,29542.22,29123.12,29314.14,23993.61627,2023-07-28,29453.14857142857,30057.532400000004,29249.547799999997
1690588800000.0,29314.14,29406.92,29256.18,29352.9,10851.36844,2023-07-29,29390.134285714284,30000.988,29307.049600000006
1690675200000.0,29352.9,29449.0,29033.24,29281.09,15706.97441,2023-07-30,29275.46857142857,29952.0392,29375.847199999997
1690761600000.0,29281.09,29530.0,29101.8,29232.25,22605.48964,2023-07-31,29283.432857142856,29925.512000000002,29441.981200000002
1690848000000.0,29232.26,29739.25,28585.7,29705.99,44719.65162,2023-08-01,29351.58714285714,29899.9636,29517.997199999998
1690934400000.0,29705.99,30047.5,28927.5,29186.01,48181.65141,2023-08-02,29327.88,29856.018799999998,29583.032399999996
1691020800000.0,29186.0,29433.33,28968.0,29193.64,26476.91994,2023-08-03,29323.717142857142,29817.336,29664.333200000005
1691107200000.0,29193.65,29333.08,28807.54,29113.99,23551.95217,2023-08-04,29295.12428571429,29765.432800000002,29734.643200000002
1691193600000.0,29114.0,29152.23,28978.64,29072.13,11645.52018,2023-08-05,29255.014285714286,29703.433999999997,29789.1858
1691280000000.0,29072.13,29205.09,28991.88,29088.42,13178.1972,2023-08-06,29227.489999999998,29651.770799999995,29840.6144
1691366400000.0,29088.43,29276.78,28701.03,29211.06,30966.87746,2023-08-07,29224.462857142855,29562.043999999998,29898.036200000002
1691452800000.0,29211.06,30244.0,29146.45,29770.42,45700.53392,2023-08-08,29233.667142857146,29540.380400000002,29956.557600000004
1691539200000.0,29770.41,30160.0,29376.67,29581.99,38003.88725,2023-08-09,29290.235714285714,29512.079200000004,29982.037600000003
1691625600000.0,29581.99,29738.0,29320.2,29455.75,23463.45373,2023-08-10,29327.68,29481.029599999998,29971.2748
1691712000000.0,29455.76,29564.52,29252.45,29426.03,20637.0443,2023-08-11,29372.257142857143,29452.550799999997,29962.096999999998
1691798400000.0,29426.02,29481.35,29381.56,29430.17,8971.48068,2023-08-12,29423.405714285713,29435.392399999997,29936.9304
1691884800000.0,29430.18,29474.65,29272.32,29303.84,11101.70947,2023-08-13,29454.18,29411.1776,29912.458599999998
1691971200000.0,29303.85,29695.32,29102.45,29430.93,31443.11532,2023-08-14,29485.59,29396.4148,29891.824000000004
1692057600000.0,29430.92,29499.26,29059.6,29200.0,27503.87691,2023-08-15,29404.101428571426,29368.346,29870.4642
1692144000000.0,29200.01,29259.85,28723.08,28730.51,32996.69854,2023-08-16,29282.46142857143,29325.8064,29831.2256
1692230400000.0,28730.51,28783.48,25166.0,26623.41,100271.54033,2023-08-17,28877.84142857143,29187.3928,29762.1456
1692316800000.0,26623.41,26832.6,25619.0,26054.0,69790.65711,2023-08-18,28396.122857142855,29062.492800000004,29674.2794
1692403200000.0,26054.0,26281.0,25801.09,26100.01,26160.75343,2023-08-19,27920.385714285712,28937.336799999997,29586.8396
1692489600000.0,26100.01,26299.0,25971.05,26189.99,19056.91209,2023-08-20,27475.549999999996,28810.857999999997,29498.921400000003
1692576000000.0,26190.0,26258.42,25812.0,26126.92,30267.24233,2023-08-21,27003.54857142857,28687.0236,29409.1192
1692662400000.0,26126.92,26139.42,25300.0,26056.0,34247.06688,2023-08-22,26554.405714285713,28556.697999999997,29307.1152
1692748800000.0,26055.99,26819.27,25812.82,26432.72,44023.69978,2023-08-23,26226.149999999998,28439.890799999997,29220.4394
1692835200000.0,26432.71,26577.87,25864.0,26180.05,30205.22116,2023-08-24,26162.812857142857,28315.8492,29133.944199999998
1692921600000.0,26180.05,26314.05,25777.15,26060.01,27753.33772,2023-08-25,26163.67142857143,28188.9596,29057.235800000002
1693008000000.0,26060.0,26125.77,25985.92,26017.37,10022.22322,2023-08-26,26151.865714285716,28041.4148,28970.6892
1693094400000.0,26017.38,26182.23,25966.11,26101.77,12099.64216,2023-08-27,26139.26285714286,27918.0452,28887.032000000003
1693180800000.0,26101.78,26253.99,25864.5,26120.0,22692.62655,2023-08-28,26138.274285714284,27795.0996,28806.217800000002
1693267200000.0,26120.0,28142.85,25922.0,27716.34,74251.99488,2023-08-29,26375.465714285714,27739.1936,28752.313199999997
1693353600000.0,27716.34,27768.57,27017.24,27299.99,35448.25848,2023-08-30,26499.36142857143,27668.307999999997,28685.870999999996
1693440000000.0,27299.99,27587.51,25655.01,25940.78,51032.80401,2023-08-31,26465.18,27542.402400000003,28597.086599999995
1693526400000.0,25940.77,26156.0,25333.75,25805.05,41032.15056,2023-09-01,26428.757142857143,27406.161999999997,28484.103
1693612800000.0,25805.04,25987.5,25752.47,25869.51,16250.77698,2023-09-02,26407.634285714284,27250.125599999996,28395.252999999997
1693699200000.0,25869.52,26135.0,25800.0,25971.21,17474.47667,2023-09-03,26388.982857142855,27105.6944,28308.8868
1693785600000.0,25971.21,26108.02,25631.21,25826.02,21777.59609,2023-09-04,26346.985714285718,26960.5052,28220.767399999997
1693872000000.0,25826.03,25915.49,25562.62,25792.1,21323.39337,2023-09-05,26072.094285714284,26815.148,28133.8494
1693958400000.0,25792.11,26040.0,25372.51,25759.95,27262.52386,2023-09-06,25852.088571428572,26668.3392,28051.8658
1694044800000.0,25759.95,26443.14,25615.38,26255.0,27687.49567,2023-09-07,25896.977142857144,26546.3856,27978.781600000002
1694131200000.0,26255.0,26445.5,25647.26,25910.5,28999.76471,2023-09-08,25912.04142857143,26405.5684,27900.9916
